ID,Source_File,Date,Category_Large,Category_Medium,Symptom,Action_Taken,Tags
"seed-1329","PC 트러블슈팅 가이드","01/23(목)","네트워크","일반망/내부 보안망 수거","일반망/내부 보안망 수거","조치 완료","네트워크,일반망/내부 보안망 수거"
"seed-1330","PC 트러블슈팅 가이드","01/23(목)","하드웨어","복구 데이터 이관","복구 데이터 이관","조치 완료","하드웨어,복구 데이터 이관"
"seed-1331","PC 트러블슈팅 가이드","01/23(목)","하드웨어","PC 전원 ON 시 특정 음 이상징후 확인","PC 전원 ON 시 특정 음 이상징후 확인","조치 완료","하드웨어,PC 전원 ON 시 특정 음 이상징후 확인"
"seed-1333","PC 트러블슈팅 가이드","01/24(금)","소프트웨어","윈도우 변경","윈도우 변경","조치 완료","소프트웨어,윈도우 변경"
"seed-1334","PC 트러블슈팅 가이드","01/24(금)","하드웨어","자료 이동","내부 보안망 PC 자료 이동","조치 완료","하드웨어,자료 이동"
"seed-1335","PC 트러블슈팅 가이드","01/24(금)","하드웨어","자료 백업 및 자료 이동","D드라이브 자료 백업 및 신규 PC 자료 이동","자료 이동 완료","하드웨어,자료 백업 및 자료 이동,D드라이브,백업"
"seed-1336","PC 트러블슈팅 가이드","01/24(금)","소프트웨어","OS","블루스크린 발생(하루 2~3회)","조치 완료","소프트웨어,OS,SW팀(미래기술),블루스크린"
"seed-1337","PC 트러블슈팅 가이드","01/24(금)","네트워크","일반망 PC 네트워크 오류","일반망 PC 네트워크 오류","조치 완료","네트워크,일반망 PC 네트워크 오류"
"seed-1340","PC 트러블슈팅 가이드","01/31(금)","하드웨어","C드라이브 파티션 조정","C드라이브 파티션 조정","조치 완료","하드웨어,C드라이브 파티션 조정,SW팀(미래기술),파티션,C드라이브"
"seed-1341","PC 트러블슈팅 가이드","01/31(금)","소프트웨어","OS","부팅 시 블루스크린 발생","조치 완료","소프트웨어,OS,블루스크린"
"seed-1342","PC 트러블슈팅 가이드","01/31(금)","소프트웨어","OS","블루스크린 및 HDD 용량 부족","조치 완료","소프트웨어,OS,블루스크린"
"seed-1344","PC 트러블슈팅 가이드","02/07(금)","하드웨어","SSD 자료 확인","SSD 카드 및 복구 자료 재확인","조치 완료","하드웨어,SSD 자료 확인,SSD"
"seed-1345","PC 트러블슈팅 가이드","02/10(월)","하드웨어","PC 재설정","임시 계정 사용 후 정식 계정 발급에 따른 PC 재설정 요청","조치 완료","하드웨어,PC 재설정"
"seed-1346","PC 트러블슈팅 가이드","02/10(월)","소프트웨어","인증프로그램 요청","오피스 인증프로그램 요청","인증 완료","소프트웨어,인증프로그램 요청,오피스"
"seed-1347","PC 트러블슈팅 가이드","02/11(화)","소프트웨어","PC 프로그램 비정상","PC 프로그램 비정상","조치 완료","소프트웨어,PC 프로그램 비정상"
"seed-1349","PC 트러블슈팅 가이드","02/13(목)","소프트웨어","내부 보안망 네트워크 오류","내부 보안망 네트워크 오류","재부팅 완료","소프트웨어,내부 보안망 네트워크 오류"
"seed-1350","PC 트러블슈팅 가이드","02/13(목)","하드웨어","자료 교체로 인한 자료 백업","자료 교체로 인한 자료 백업","백업 완료","하드웨어,자료 교체로 인한 자료 백업,백업"
"seed-1351","PC 트러블슈팅 가이드","02/14(금)","하드웨어","PC 세팅","계정 변경으로 인한 PC 세팅","조치 완료","하드웨어,PC 세팅"
"seed-1353","PC 트러블슈팅 가이드","02/18(화)","네트워크","내부 보안망 유선에서 무선으로 변경","내부 보안망 유선에서 무선으로 변경","조치 완료","네트워크,내부 보안망 유선에서 무선으로 변경"
"seed-1354","PC 트러블슈팅 가이드","02/19(수)","소프트웨어","OS","PC 사용 시 블루스크린으로 재시작 문제","조치 완료","소프트웨어,OS,SW팀(미래기술),블루스크린"
"seed-1355","PC 트러블슈팅 가이드","02/20(목)","네트워크","인터넷 연결 끊김","인터넷 연결 끊김","조치 완료","네트워크,인터넷 연결 끊김"
"seed-1356","PC 트러블슈팅 가이드","02/24(월)","네트워크","연결 요청","내부 보안망 네트워크 연결 요청","유선랜 등록 확인","네트워크,연결 요청"
"seed-1357","PC 트러블슈팅 가이드","02/24(월)","네트워크","연결 오류","시뮬레이션 PC 내 내부 보안망 및 무선 인터넷 연결 오류","조치 완료","네트워크,연결 오류"
"seed-1358","PC 트러블슈팅 가이드","02/25(화)","네트워크","인터넷 변경","이사 후 PC 점검 및 무선 인터넷 변경","조치 완료","네트워크,인터넷 변경"
"seed-1359","PC 트러블슈팅 가이드","02/26(수)","네트워크","망 점검","일반망/내부 보안망 네트워크 점검","조치 완료","네트워크,망 점검"
"seed-1361","PC 트러블슈팅 가이드","02/28(금)","네트워크","내부 보안망 네트워크 설정","내부 보안망 네트워크 설정","조치 완료","네트워크,내부 보안망 네트워크 설정"
"seed-1362","PC 트러블슈팅 가이드","02/28(금)","하드웨어","SSD 추가","SSD 추가","조치 완료","하드웨어,SSD 추가,SSD"
"seed-1363","PC 트러블슈팅 가이드","03/04(화)","소프트웨어","OS","블루스크린","조치 완료","소프트웨어,OS,블루스크린"
"seed-1364","PC 트러블슈팅 가이드","03/04(화)","하드웨어","SSD 교체","SSD 불량으로 인한 교체","조치 완료","하드웨어,SSD 교체,SSD"
"seed-1365","PC 트러블슈팅 가이드","03/05(수)","하드웨어","배터리 고장","노트북 배터리 고장으로 인한 교체 신청","동일 모델 교체 완료","하드웨어,배터리 고장"
"seed-1366","PC 트러블슈팅 가이드","03/06(목)","하드웨어","자료 이관","노후 PC 자료 이관","조치 완료","하드웨어,자료 이관"
"seed-1368","PC 트러블슈팅 가이드","03/10(월)","하드웨어","데이터 백업","내부 보안망 PC 교체로 인한 데이터 백업 이동(D드라이브 전체)","조치 완료","하드웨어,데이터 백업,D드라이브,백업"
"seed-1372","PC 트러블슈팅 가이드","03/17(월)","하드웨어","자료 이동 요청","퇴사자 PC 내 자료이동 요청","조치 완료","하드웨어,자료 이동 요청"
"seed-1373","PC 트러블슈팅 가이드","03/17(월)","네트워크","무선랜 교체","무선랜 교체","조치 완료","네트워크,무선랜 교체"
"seed-1374","PC 트러블슈팅 가이드","03/17(월)","네트워크","내부 보안망 무선 교체","내부 보안망 무선 교체","조치 완료","네트워크,내부 보안망 무선 교체"
"seed-1375","PC 트러블슈팅 가이드","03/18(화)","하드웨어","SSD 장착","SSD 장착","조치 완료","하드웨어,SSD 장착,SSD"
"seed-1378","PC 트러블슈팅 가이드","03/21(금)","하드웨어","PC 재부팅","PC 재부팅","조치 완료","하드웨어,PC 재부팅"
"seed-1379","PC 트러블슈팅 가이드","03/24(월)","하드웨어","PC 느림","PC 느림, 꺼짐, 인터넷 연결 느림, 키보드 인식이 안되는 현상 발생","조치 완료","하드웨어,PC 느림"
"seed-1380","PC 트러블슈팅 가이드","03/25(화)","네트워크","와이파이 연결","이더넷 연결 컨버터 분실로 인한 와이파이 연결로 변경","조치 완료","네트워크,와이파이 연결"
"seed-1381","PC 트러블슈팅 가이드","03/26(수)","네트워크","내부 보안망 안 됨","내부 보안망 안 됨","조치 완료","네트워크,내부 보안망 안 됨"
"seed-1383","PC 트러블슈팅 가이드","03/28(금)","소프트웨어","OS","PPT 작업 후 저장 시 응답없음 및 화면 멈춤, 문서보안(DRM) 삭제 후 재시도 했으나 동일 증상 확인","조치 완료","소프트웨어,OS,DRM"
"seed-1384","PC 트러블슈팅 가이드","04/01(화)","하드웨어","저장장치 구입","저장매체 구입 및 추가","조치 완료","하드웨어,저장장치 구입"
"seed-1385","PC 트러블슈팅 가이드","04/02(수)","네트워크","유, 무선 변경","내부 보안망 네트워크 유, 무선 변경","조치 완료","네트워크,유, 무선 변경"
"seed-1387","PC 트러블슈팅 가이드","04/07(월)","하드웨어","랜카드 인식 오류","LoiFi 랜카드 인식 오류","조치 완료","하드웨어,랜카드 인식 오류"
"seed-1388","PC 트러블슈팅 가이드","04/07(월)","하드웨어","전원 안 켜짐","전원 안 켜짐","조치 완료","하드웨어,전원 안 켜짐"
"seed-1389","PC 트러블슈팅 가이드","04/08(화)","네트워크","네트워크 미연결","네트워크 미연결","조치 완료","네트워크,네트워크 미연결"
"seed-1390","PC 트러블슈팅 가이드","04/09(수)","하드웨어","SSD 추가 증설","SSD 추가 증설","조치 완료","하드웨어,SSD 추가 증설,SSD"
"seed-1391","PC 트러블슈팅 가이드","04/10(목)","네트워크","연결 불가","네트워크 연결 불가","조치 완료","네트워크,연결 불가,SW팀(미래기술)"
"seed-1392","PC 트러블슈팅 가이드","04/11(금)","네트워크","접속 불가","네트워크 접속 불가","조치 완료","네트워크,접속 불가"
"seed-1393","PC 트러블슈팅 가이드","04/11(금)","하드웨어","C드라이브 용량 부족","C드라이브 용량 부족","조치 완료","하드웨어,C드라이브 용량 부족,C드라이브"
"seed-1394","PC 트러블슈팅 가이드","04/14(월)","하드웨어","데이터 이관 요청","Jetson 보드에 부착된 SSD 탈착 후 데이터 이관 요청","조치 완료","하드웨어,데이터 이관 요청,SSD"
"seed-1395","PC 트러블슈팅 가이드","04/14(월)","네트워크","일반 업무망","10.240.32.128 (일반 업무망)","조치 완료","네트워크,일반 업무망,TOP TF"
"seed-1397","PC 트러블슈팅 가이드","04/16(수)","소프트웨어","V3 업데이트","V3 업데이트","V3 업데이트 완료","소프트웨어,V3 업데이트,V3"
"seed-1399","PC 트러블슈팅 가이드","04/23(수)","네트워크","일반 업무망 세팅","일반 업무망 세팅 3대 요청","셋팅완료","네트워크,일반 업무망 세팅"
"seed-1400","PC 트러블슈팅 가이드","04/25(금)","하드웨어","부팅 불가","부팅 불가","SSD 손상으로 점검 완료","하드웨어,부팅 불가,SSD"
"seed-1401","PC 트러블슈팅 가이드","04/25(금)","하드웨어","부팅 불가","부팅 불가","SSD 손상으로 복구업체 이관 완료","하드웨어,부팅 불가,SSD"
"seed-1402","PC 트러블슈팅 가이드","04/28(월)","네트워크","내부 보안망 용량 증설","내부 보안망 용량 증설","M.2 SSD 500GB 증설(장착) 및 파티션 셋팅 완료","네트워크,내부 보안망 용량 증설,SW팀(미래기술),SSD,파티션"
"seed-1406","PC 트러블슈팅 가이드","05/07(수)","소프트웨어","초기화","이글오피스 비밀번호 분실","암호초기화완료","소프트웨어,초기화,오피스"
"seed-1408","PC 트러블슈팅 가이드","05/12(월)","네트워크","인터넷 접속","인터넷 연결 끊김","드라이버 재설치 완료","네트워크,인터넷 접속"
"seed-1409","PC 트러블슈팅 가이드","05/12(월)","소프트웨어","Active Directory 설정 이슈","Active Directory 설정 이슈","Active Directory 설정 이행 완료","소프트웨어,Active Directory 설정 이슈"
"seed-1410","PC 트러블슈팅 가이드","05/13(화)","하드웨어","데이터 이전","노후 PC 교체로 인한 데이터 이전","데이터 이전 및 PC 교체 완료","하드웨어,데이터 이전"
"seed-1411","PC 트러블슈팅 가이드","05/14(수)","하드웨어","자료 이관","복구 자료 이관","조치완료","하드웨어,자료 이관"
"seed-1412","PC 트러블슈팅 가이드","05/14(수)","네트워크","내부 보안망 연결 불가","인터넷&내부 보안망 연결 불가","드라이버 재설치 완료","네트워크,내부 보안망 연결 불가"
"seed-1413","PC 트러블슈팅 가이드","05/14(수)","소프트웨어","word 프로그램 이슈","word 프로그램 미동작","DRM 재설치완료","소프트웨어,word 프로그램 이슈"
"seed-1414","PC 트러블슈팅 가이드","05/19(월)","소프트웨어","프로그램 오류","프로그램 실행 오류 점검","문제 없음","소프트웨어,프로그램 오류"
"seed-1416","PC 트러블슈팅 가이드","05/19(월)","네트워크","일반망 IP 변경 불가 증상","일반망 IP 변경 불가 증상","보안 솔루션 OTP 발급 완료","네트워크,일반망 IP 변경 불가 증상"
"seed-1418","PC 트러블슈팅 가이드","05/21(월)","하드웨어","저장장치 장착","HDD 2TB 장착 요청","HDD 2TB 장착 완료","하드웨어,저장장치 장착"
"seed-1420","PC 트러블슈팅 가이드","05/26(월)","네트워크","네트워크 오작동","내부 보안망 Note PC 네트워크 오작동","와이파이 T-gate 계정 로그인 후 정상 확인","네트워크,네트워크 오작동"
"seed-1428","PC 트러블슈팅 가이드","Q&A 가이드","소프트웨어","기본 프로그램","환경안전 사이트 접속이 불가능 합니다.","사내 메신저 지원업무>사무용 S/W 설치&안내>2페이지에 있는 환경안전 전산시스템 초기접속 에러 ActiveX설치 대응 가이드를 참고하셔서 액티브 재설치를 진행해주시면 됩니다.","소프트웨어,전사 공통,사내 메신저"
"seed-1431","PC 트러블슈팅 가이드","Q&A 가이드","네트워크","무선네트워크","일반망 PC 사용중 인터넷이 자주 끊기는 현상이 발생합니다.","사내 메신저 게시판> 지사 게시판 >지사 사업장 무선 네트워크 관련 게시글에 첨부된 일반망 무선 네트워크 최적화 메뉴얼을 진행해주시면 됩니다. 조치 후에도 동일 증상이 발생 할 시 각 사업장 네트워크ICT 담당자나 PC지원으로 연락주시기 바랍니다.","네트워크,무선네트워크,사내 메신저"
"seed-1443","PC 트러블슈팅 가이드","Q&A 가이드","하드웨어","백업","문서파일 등 일부 데이터가 손실(삭제) 되었습니다. 어떻게 진행 하면 되나요?","데이터 복구 관련은 PC지원에서 작업이 불가능 합니다. 해당 파티션에 추가적으로 데이터 추가/삭제 작업 금지, 바로 PC지원 연락하셔서 필요 시 복구업체 의뢰 진행 바랍니다. 복구 비용은 부서경비로 처리 하셔야 합니다.","하드웨어,백업,전사 공통,파티션"
